"Date(UTC)","Julian Date","MET","TS","Photon Flux [0.1-100 GeV](photons cm-2 s-1)","Photon Flux Error(photons cm-2 s-1)","Photon Index","Photon Index Error","Sun Distance","Fit Tolerance","MINUIT Return Code","Analysis Log"
"Jan 22 2014","2456679.999976852","412084801","28.82","2.46e-7","8.40e-8","-2.28","-","74.71","1e-8","0","bin666.log"
"Jan 25 2014","2456682.999976852","412344001","70.82","1.89e-7","4.10e-8","-2.28","-","71.62","1e-8","0","bin667.log"
"Jan 28 2014","2456685.999976852","412603201","12.11","7.51e-8","3.13e-8","-2.28","-","68.54","1e-8","0","bin668.log"
"Jan 31 2014","2456688.999976852","412862401","31.8","1.35e-7","3.93e-8","-2.28","-","65.45","1e-8","0","bin669.log"
"Feb 03 2014","2456691.999976852","413121601","43.27","1.63e-7","4.20e-8","-2.28","-","62.37","1e-8","0","bin670.log"
"Feb 06 2014","2456694.999976852","413380801","5","1.33e-7","9.01e-8","-2.28","-","59.30","1e-8","0","bin671.log"
"Feb 09 2014","2456697.999976852","413640001","2.89","< 1.79e-7","-","-","-","56.23","1e-8","0","bin672.log"
"Feb 12 2014","2456700.999976852","413899201","0.08","< 1.60e-7","-","-","-","53.17","1e-8","0","bin673.log"
"Feb 15 2014","2456703.999976852","414158401","0.54","< 1.35e-7","-","-","-","50.11","1e-8","0","bin674.log"
"Feb 18 2014","2456706.999976852","414417601","10.96","1.75e-7","7.30e-8","-2.28","-","47.07","1e-8","0","bin675.log"
"Feb 21 2014","2456709.999976852","414676801","38.98","2.59e-7","7.60e-8","-2.28","-","44.03","1e-8","0","bin676.log"
"Feb 24 2014","2456712.999976852","414936001","51.87","2.92e-7","7.40e-8","-2.28","-","41.01","1e-8","0","bin677.log"
"Feb 27 2014","2456715.999976852","415195201","82.08","1.89e-7","3.50e-8","-2.28","-","38.00","1e-8","0","bin678.log"
"Mar 02 2014","2456718.999976852","415454401","83.66","3.54e-7","7.80e-8","-2.28","-","35.00","1e-8","0","bin679.log"
"Mar 05 2014","2456721.999976852","415713601","102.25","4.82e-7","8.90e-8","-2.28","-","32.02","1e-8","0","bin680.log"
"Mar 08 2014","2456724.999976852","415972801","104.03","4.81e-7","8.90e-8","-2.28","-","29.05","1e-8","0","bin681.log"
"Mar 11 2014","2456727.999976852","416232001","47.02","2.77e-7","7.40e-8","-2.28","-","26.10","1e-8","0","bin682.log"
"Mar 14 2014","2456730.999976852","416491201","1.74","< 2.03e-7","-","-","-","23.18","1e-8","0","bin683.log"
"Mar 17 2014","2456733.999976852","416750401","29.97","3.04e-7","9.90e-8","-2.28","-","20.29","1e-8","0","bin684.log"
"Mar 20 2014","2456736.999976852","417009601","5.09","7.89e-8","5.85e-8","-2.28","-","17.43","1e-8","0","bin685.log"
"Mar 23 2014","2456739.999976852","417268801","12.88","2.35e-7","9.90e-8","-2.28","-","14.63","1e-8","0","bin686.log"
"Mar 26 2014","2456742.999976852","417528001","2.27","< 2.25e-7","-","-","-","11.91","1e-8","0","bin687.log"
"Mar 29 2014","2456745.999976852","417787201","5.82","5.93e-8","5.06e-8","-2.28","-","9.34","1e-8","0","bin688.log"
"Apr 01 2014","2456748.999976852","418046401","42.51","3.49e-7","9.30e-8","-2.28","-","7.07","1e-8","0","bin689.log"
"Apr 04 2014","2456751.999976852","418305601","40.66","3.22e-7","9.40e-8","-2.28","-","5.47","1e-8","0","bin690.log"
"Apr 07 2014","2456754.999976852","418564801","14.41","1.60e-7","7.19e-8","-2.28","-","5.19","1e-8","0","bin691.log"
"Apr 10 2014","2456757.999976852","418824001","15.79","1.31e-7","5.68e-8","-2.28","-","6.38","1e-8","0","bin692.log"
"Apr 13 2014","2456760.999976852","419083201","13.87","1.71e-7","6.80e-8","-2.28","-","8.45","1e-8","0","bin693.log"
"Apr 16 2014","2456763.999976852","419342401","45.78","2.96e-7","7.20e-8","-2.28","-","10.89","1e-8","0","bin694.log"
"Apr 19 2014","2456766.999976852","419601601","37.47","1.77e-7","5.40e-8","-2.28","-","13.50","1e-8","0","bin695.log"
"Apr 22 2014","2456769.999976852","419860801","17.68","1.29e-7","5.98e-8","-2.28","-","16.20","1e-8","0","bin696.log"
"Apr 25 2014","2456772.999976852","420120001","55.84","2.25e-7","5.40e-8","-2.28","-","18.94","1e-8","0","bin697.log"
"Apr 28 2014","2456775.999976852","420379201","20.34","1.38e-7","5.00e-8","-2.28","-","21.71","1e-8","0","bin698.log"
"May 01 2014","2456778.999976852","420638401","23.38","1.66e-7","5.40e-8","-2.28","-","24.50","1e-8","0","bin699.log"
"May 04 2014","2456781.999976852","420897601","30.87","1.72e-7","5.30e-8","-2.28","-","27.30","1e-8","0","bin700.log"
"May 07 2014","2456784.999976852","421156801","10.29","9.59e-8","4.49e-8","-2.28","-","30.11","1e-8","0","bin701.log"
"May 10 2014","2456787.999976852","421416001","30.21","1.75e-7","5.60e-8","-2.28","-","32.92","1e-8","0","bin702.log"
"May 13 2014","2456790.999976852","421675201","22.79","1.82e-7","6.10e-8","-2.28","-","35.74","1e-8","0","bin703.log"
"May 16 2014","2456793.999976852","421934401","14.66","6.12e-8","3.18e-8","-2.28","-","38.57","1e-8","0","bin704.log"
"May 19 2014","2456796.999976852","422193601","12.82","1.05e-7","4.89e-8","-2.28","-","41.40","1e-8","0","bin705.log"
"May 22 2014","2456799.999976852","422452801","1.47","< 1.37e-7","-","-","-","44.23","1e-8","0","bin706.log"
"May 25 2014","2456802.999976852","422712001","14.88","1.01e-7","4.30e-8","-2.28","-","47.07","1e-8","0","bin707.log"
"May 28 2014","2456805.999976852","422971201","9.69","1.36e-7","5.55e-8","-2.28","-","49.91","1e-8","0","bin708.log"
"May 31 2014","2456808.999976852","423230401","23.95","2.12e-7","6.30e-8","-2.28","-","52.76","1e-8","0","bin709.log"
"Jun 03 2014","2456811.999976852","423489601","23.99","1.52e-7","5.00e-8","-2.28","-","55.62","1e-8","0","bin710.log"
"Jun 06 2014","2456814.999976852","423748801","18.15","1.22e-7","4.74e-8","-2.28","-","58.48","1e-8","0","bin711.log"
"Jun 09 2014","2456817.999976852","424008001","20.37","1.36e-7","4.48e-8","-2.28","-","61.35","1e-8","0","bin712.log"
"Jun 12 2014","2456820.999976852","424267201","2.33","< 1.08e-7","-","-","-","64.22","1e-8","0","bin713.log"
"Jun 15 2014","2456823.999976852","424526401","43.51","1.98e-7","5.60e-8","-2.28","-","67.10","1e-8","0","bin714.log"
"Jun 18 2014","2456826.999976852","424785601","31.49","1.83e-7","5.00e-8","-2.28","-","69.99","1e-8","0","bin715.log"
"Jun 21 2014","2456829.999976852","425044801","24.38","1.44e-7","4.63e-8","-2.28","-","72.88","1e-8","0","bin716.log"
"Jun 24 2014","2456832.999976852","425304001","27.45","2.06e-7","5.50e-8","-2.28","-","75.78","1e-8","0","bin717.log"
"Jun 27 2014","2456835.999976852","425563201","64.48","2.45e-7","6.10e-8","-2.28","-","78.68","1e-8","0","bin718.log"
"Jun 30 2014","2456838.999976852","425822401","68.49","2.86e-7","6.20e-8","-2.28","-","81.59","1e-8","0","bin719.log"
"Jul 03 2014","2456841.999976852","426081601","59.29","2.98e-7","6.50e-8","-2.28","-","84.51","1e-8","0","bin720.log"
"Jul 06 2014","2456844.999976852","426340801","55.34","3.11e-7","6.80e-8","-2.28","-","87.43","1e-8","0","bin721.log"
"Jul 09 2014","2456847.999976852","426600001","51.88","2.57e-7","6.80e-8","-2.28","-","90.35","1e-8","0","bin722.log"
"Jul 12 2014","2456850.999976852","426859201","25.88","2.45e-7","8.90e-8","-2.28","-","93.28","1e-8","0","bin723.log"
"Jul 15 2014","2456853.999976852","427118401","0.57","< 1.78e-7","-","-","-","96.21","1e-8","0","bin724.log"
"Jul 18 2014","2456856.999976852","427377601","5.64","1.13e-7","6.56e-8","-2.28","-","99.14","1e-8","0","bin725.log"
"Jul 21 2014","2456859.999976852","427636801","0","< 1.18e-7","-","-","-","102.07","1e-8","0","bin726.log"
"Jul 24 2014","2456862.999976852","427896001","72.72","1.94e-7","3.80e-8","-2.28","-","105.01","1e-8","0","bin727.log"
"Jul 27 2014","2456865.999976852","428155201","40.7","1.76e-7","4.80e-8","-2.28","-","107.94","1e-8","0","bin728.log"
"Jul 30 2014","2456868.999976852","428414401","12.7","1.49e-7","6.05e-8","-2.28","-","110.87","1e-8","0","bin729.log"
"Aug 02 2014","2456871.999976852","428673601","58.82","3.20e-7","8.00e-8","-2.28","-","113.80","1e-8","0","bin730.log"
"Aug 05 2014","2456874.999976852","428932801","95.59","4.22e-7","8.50e-8","-2.28","-","116.73","1e-8","0","bin731.log"
"Aug 08 2014","2456877.999976852","429192001","59.3","3.28e-7","8.20e-8","-2.28","-","119.66","1e-8","0","bin732.log"
"Aug 11 2014","2456880.999976852","429451201","25.95","1.75e-7","6.40e-8","-2.28","-","122.58","1e-8","0","bin733.log"
"Aug 14 2014","2456883.999976852","429710401","11.08","9.63e-8","5.05e-8","-2.28","-","125.49","1e-8","0","bin734.log"
"Aug 17 2014","2456886.999976852","429969601","26.27","1.84e-7","6.40e-8","-2.28","-","128.40","1e-8","0","bin735.log"
"Aug 20 2014","2456889.999976852","430228801","21.92","1.66e-7","6.69e-8","-2.28","-","131.31","1e-8","0","bin736.log"
"Aug 23 2014","2456892.999976852","430488001","50.71","3.24e-7","8.40e-8","-2.28","-","134.20","1e-8","0","bin737.log"
"Aug 26 2014","2456895.999976852","430747201","0.09","< 1.88e-7","-","-","-","137.09","1e-8","0","bin738.log"
"Aug 29 2014","2456898.999976852","431006401","7.38","1.08e-7","6.73e-8","-2.28","-","139.97","1e-8","0","bin739.log"
"Sep 01 2014","2456901.999976852","431265601","14.54","2.29e-7","1.06e-7","-2.28","-","142.84","1e-8","0","bin740.log"
"Sep 04 2014","2456904.999976852","431524801","16.02","2.28e-7","9.10e-8","-2.28","-","145.69","1e-8","0","bin741.log"
"Sep 07 2014","2456907.999976852","431784001","38.45","2.62e-7","8.10e-8","-2.28","-","148.53","1e-8","0","bin742.log"
"Sep 10 2014","2456910.999976852","432043201","8.11","1.08e-7","6.01e-8","-2.28","-","151.34","1e-8","0","bin743.log"
"Sep 13 2014","2456913.999976852","432302401","2.17","< 1.87e-7","-","-","-","154.13","1e-8","0","bin744.log"
"Sep 16 2014","2456916.999976852","432561601","7.45","9.50e-8","5.39e-8","-2.28","-","156.89","1e-8","0","bin745.log"
"Sep 19 2014","2456919.999976852","432820801","18.71","1.47e-7","5.58e-8","-2.28","-","159.60","1e-8","0","bin746.log"
"Sep 22 2014","2456922.999976852","433080001","13.04","1.29e-7","5.79e-8","-2.28","-","162.24","1e-8","0","bin747.log"
"Sep 25 2014","2456925.999976852","433339201","8.77","5.57e-8","4.00e-8","-2.28","-","164.78","1e-8","0","bin748.log"
"Sep 28 2014","2456928.999976852","433598401","9.99","1.03e-7","5.06e-8","-2.28","-","167.17","1e-8","0","bin749.log"
"Oct 01 2014","2456931.999976852","433857601","17.41","1.52e-7","6.48e-8","-2.28","-","169.29","1e-8","0","bin750.log"
"Oct 04 2014","2456934.999976852","434116801","33.8","2.62e-7","7.10e-8","-2.28","-","170.98","1e-8","0","bin751.log"
"Oct 07 2014","2456937.999976852","434376001","19.12","1.63e-7","6.99e-8","-2.28","-","171.94","1e-8","0","bin752.log"
"Oct 10 2014","2456940.999976852","434635201","21.66","2.44e-7","8.40e-8","-2.28","-","171.92","1e-8","0","bin753.log"
"Oct 13 2014","2456943.999976852","434894401","11.46","1.56e-7","8.20e-8","-2.28","-","170.92","1e-8","0","bin754.log"
"Oct 16 2014","2456946.999976852","435153601","0","< 1.77e-7","-","-","-","169.22","1e-8","0","bin755.log"
"Oct 19 2014","2456949.999976852","435412801","30.25","2.76e-7","1.08e-7","-2.28","-","167.09","1e-8","0","bin756.log"
"Oct 22 2014","2456952.999976852","435672001","16.11","2.46e-7","9.10e-8","-2.28","-","164.71","1e-8","0","bin757.log"
"Oct 25 2014","2456955.999976852","435931201","7.74","1.52e-7","8.60e-8","-2.28","-","162.17","1e-8","0","bin758.log"
"Oct 28 2014","2456958.999976852","436190401","36.85","2.96e-7","8.20e-8","-2.28","-","159.54","1e-8","0","bin759.log"
"Oct 31 2014","2456961.999976852","436449601","7.82","1.23e-7","6.54e-8","-2.28","-","156.84","1e-8","0","bin760.log"
"Nov 03 2014","2456964.999976852","436708801","7.75","1.18e-7","6.27e-8","-2.28","-","154.10","1e-8","0","bin761.log"
"Nov 06 2014","2456967.999976852","436968001","6.27","1.25e-7","6.49e-8","-2.28","-","151.33","1e-8","0","bin762.log"
"Nov 09 2014","2456970.999976852","437227201","25.46","2.55e-7","8.60e-8","-2.28","-","148.53","1e-8","0","bin763.log"
"Nov 12 2014","2456973.999976852","437486401","7.61","1.09e-7","5.65e-8","-2.28","-","145.70","1e-8","0","bin764.log"
"Nov 15 2014","2456976.999976852","437745601","27.94","1.93e-7","6.20e-8","-2.28","-","142.86","1e-8","0","bin765.log"
"Nov 18 2014","2456979.999976852","438004801","70.72","3.22e-7","7.20e-8","-2.28","-","140.00","1e-8","0","bin766.log"
"Nov 21 2014","2456982.999976852","438264001","56.16","3.03e-7","6.90e-8","-2.28","-","137.13","1e-8","0","bin767.log"
"Nov 24 2014","2456985.999976852","438523201","46.38","2.79e-7","6.90e-8","-2.28","-","134.24","1e-8","0","bin768.log"
"Nov 27 2014","2456988.999976852","438782401","64.31","3.95e-7","8.90e-8","-2.28","-","131.34","1e-8","0","bin769.log"
"Nov 30 2014","2456991.999976852","439041601","9.68","1.67e-7","7.74e-8","-2.28","-","128.42","1e-8","0","bin770.log"
"Dec 03 2014","2456994.999976852","439300801","33.95","3.38e-7","9.60e-8","-2.28","-","125.49","1e-8","0","bin771.log"
"Dec 06 2014","2456997.999976852","439560001","19.06","2.07e-7","6.90e-8","-2.28","-","122.55","1e-8","0","bin772.log"
"Dec 09 2014","2457000.999976852","439819201","52.47","2.48e-7","6.70e-8","-2.28","-","119.59","1e-8","0","bin773.log"
"Dec 12 2014","2457003.999976852","440078401","36.59","2.35e-7","6.60e-8","-2.28","-","116.62","1e-8","0","bin774.log"
"Dec 15 2014","2457006.999976852","440337601","108.07","4.38e-7","8.10e-8","-2.28","-","113.64","1e-8","0","bin775.log"
"Dec 18 2014","2457009.999976852","440596801","196.44","7.01e-7","9.90e-8","-2.28","-","110.64","1e-8","0","bin776.log"
"Dec 21 2014","2457012.999976852","440856001","291.35","9.82e-7","1.08e-7","-2.28","-","107.63","1e-8","0","bin777.log"
"Dec 24 2014","2457015.999976852","441115201","417.86","1.32e-6","1.30e-7","-2.28","-","104.61","1e-8","0","bin778.log"
"Dec 27 2014","2457018.999976852","441374401","216.31","8.34e-7","1.10e-7","-2.28","-","101.57","1e-8","0","bin779.log"
"Dec 30 2014","2457021.999976852","441633601","217.71","7.81e-7","9.60e-8","-2.28","-","98.53","1e-8","0","bin780.log"
"Jan 02 2015","2457024.999976852","441892801","100.5","4.39e-7","8.20e-8","-2.28","-","95.48","1e-8","0","bin781.log"
"Jan 05 2015","2457027.999976852","442152001","66.97","3.24e-7","7.20e-8","-2.28","-","92.42","1e-8","0","bin782.log"
"Jan 08 2015","2457030.999976852","442411201","44.86","1.90e-7","5.10e-8","-2.28","-","89.35","1e-8","0","bin783.log"
"Jan 11 2015","2457033.999976852","442670401","61.36","2.30e-7","5.20e-8","-2.28","-","86.27","1e-8","0","bin784.log"
"Jan 14 2015","2457036.999976852","442929601","39.44","2.06e-7","5.40e-8","-2.28","-","83.19","1e-8","0","bin785.log"
"Jan 17 2015","2457039.999976852","443188801","43.81","1.96e-7","5.10e-8","-2.28","-","80.11","1e-8","0","bin786.log"
"Jan 20 2015","2457042.999976852","443448001","5.88","7.86e-8","4.51e-8","-2.28","-","77.02","1e-8","0","bin787.log"
"Jan 23 2015","2457045.999976852","443707201","11.76","9.17e-8","4.48e-8","-2.28","-","73.93","1e-8","0","bin788.log"
"Jan 26 2015","2457048.999976852","443966401","35.7","1.91e-7","6.30e-8","-2.28","-","70.85","1e-8","0","bin789.log"
"Jan 29 2015","2457051.999976852","444225601","11.05","1.15e-7","5.34e-8","-2.28","-","67.76","1e-8","0","bin790.log"
"Feb 01 2015","2457054.999976852","444484801","24.72","1.40e-7","4.64e-8","-2.28","-","64.68","1e-8","0","bin791.log"
"Feb 04 2015","2457057.999976852","444744001","40.41","1.73e-7","5.60e-8","-2.28","-","61.60","1e-8","0","bin792.log"
"Feb 07 2015","2457060.999976852","445003201","36.36","1.74e-7","5.40e-8","-2.28","-","58.53","1e-8","0","bin793.log"
"Feb 10 2015","2457063.999976852","445262401","62.12","2.58e-7","6.00e-8","-2.28","-","55.46","1e-8","0","bin794.log"
"Feb 13 2015","2457066.999976852","445521601","12.7","1.28e-7","5.40e-8","-2.28","-","52.40","1e-8","0","bin795.log"
"Feb 16 2015","2457069.999976852","445780801","28.24","2.16e-7","6.40e-8","-2.28","-","49.35","1e-8","0","bin796.log"
"Feb 19 2015","2457072.999976852","446040001","36.33","2.80e-7","8.20e-8","-2.28","-","46.30","1e-8","0","bin797.log"
"Feb 22 2015","2457075.999976852","446299201","56.06","3.08e-7","7.40e-8","-2.28","-","43.27","1e-8","0","bin798.log"
"Feb 25 2015","2457078.999976852","446558401","46.47","2.39e-7","5.90e-8","-2.28","-","40.25","1e-8","0","bin799.log"
"Feb 28 2015","2457081.999976852","446817601","31.5","1.96e-7","6.40e-8","-2.28","-","37.24","1e-8","0","bin800.log"
"Mar 03 2015","2457084.999976852","447076801","62.61","2.65e-7","5.70e-8","-2.28","-","34.25","1e-8","0","bin801.log"
"Mar 06 2015","2457087.999976852","447336001","28.99","2.04e-7","6.00e-8","-2.28","-","31.27","1e-8","0","bin802.log"
"Mar 09 2015","2457090.999976852","447595201","73.88","2.98e-7","6.20e-8","-2.28","-","28.31","1e-8","0","bin803.log"
"Mar 12 2015","2457093.999976852","447854401","68.95","2.89e-7","6.10e-8","-2.28","-","25.36","1e-8","0","bin804.log"
"Mar 15 2015","2457096.999976852","448113601","62.5","3.40e-7","7.20e-8","-2.28","-","22.45","1e-8","0","bin805.log"
"Mar 18 2015","2457099.999976852","448372801","58.82","5.30e-7","1.24e-7","-2.28","-","19.56","1e-8","0","bin806.log"
"Mar 21 2015","2457102.999976852","448632001","5.19","1.98e-7","1.24e-7","-2.28","-","16.72","1e-8","0","bin807.log"
"Mar 24 2015","2457105.999976852","448891201","18.96","2.75e-7","1.13e-7","-2.28","-","13.93","1e-8","0","bin808.log"
"Mar 27 2015","2457108.999976852","449150401","0.87","< 2.64e-7","-","-","-","11.24","1e-8","0","bin809.log"
"Mar 30 2015","2457111.999976852","449409601","48.37","4.58e-7","1.19e-7","-2.28","-","8.73","1e-8","0","bin810.log"
"Apr 02 2015","2457114.999976852","449668801","25.32","3.41e-7","1.24e-7","-2.28","-","6.58","1e-8","0","bin811.log"
"Apr 05 2015","2457117.999976852","449928001","62.08","4.30e-7","9.20e-8","-2.28","-","5.25","1e-8","0","bin812.log"
"Apr 08 2015","2457120.999976852","450187201","133.48","6.36e-7","9.60e-8","-2.28","-","5.37","1e-8","0","bin813.log"
"Apr 11 2015","2457123.999976852","450446401","171.28","7.57e-7","1.10e-7","-2.28","-","6.85","1e-8","0","bin814.log"
"Apr 14 2015","2457126.999976852","450705601","138.09","5.89e-7","8.80e-8","-2.28","-","9.04","1e-8","0","bin815.log"
"Apr 17 2015","2457129.999976852","450964801","183.61","6.73e-7","9.00e-8","-2.28","-","11.53","1e-8","0","bin816.log"
"Apr 20 2015","2457132.999976852","451224001","209.6","5.59e-7","7.70e-8","-2.28","-","14.17","1e-8","0","bin817.log"
"Apr 23 2015","2457135.999976852","451483201","104.98","4.22e-7","7.80e-8","-2.28","-","16.88","1e-8","0","bin818.log"
"Apr 26 2015","2457138.999976852","451742401","248.23","6.31e-7","7.60e-8","-2.28","-","19.64","1e-8","0","bin819.log"
"Apr 29 2015","2457141.999976852","452001601","144.31","4.52e-7","7.20e-8","-2.28","-","22.41","1e-8","0","bin820.log"
"May 02 2015","2457144.999976852","452260801","63.11","3.42e-7","7.80e-8","-2.28","-","25.21","1e-8","0","bin821.log"
"May 05 2015","2457147.999976852","452520001","35.71","2.40e-7","6.30e-8","-2.28","-","28.01","1e-8","0","bin822.log"
"May 08 2015","2457150.999976852","452779201","54.29","2.68e-7","6.70e-8","-2.28","-","30.82","1e-8","0","bin823.log"
"May 11 2015","2457153.999976852","453038401","1.47","< 1.38e-7","-","-","-","33.63","1e-8","0","bin824.log"
"May 14 2015","2457156.999976852","453297601","28.2","2.54e-7","8.10e-8","-2.28","-","36.46","1e-8","0","bin825.log"
"May 17 2015","2457159.999976852","453556801","9.54","1.15e-7","5.29e-8","-2.28","-","39.28","1e-8","0","bin826.log"
"May 20 2015","2457162.999976852","453816001","13.74","1.33e-7","5.30e-8","-2.28","-","42.11","1e-8","0","bin827.log"
"May 23 2015","2457165.999976852","454075201","9.6","1.07e-7","4.81e-8","-2.28","-","44.95","1e-8","0","bin828.log"
"May 26 2015","2457168.999976852","454334401","6.75","4.40e-8","3.48e-8","-2.28","-","47.79","1e-8","0","bin829.log"
"May 29 2015","2457171.999976852","454593601","4.97","7.20e-8","4.25e-8","-2.28","-","50.63","1e-8","0","bin830.log"
"Jun 01 2015","2457174.999976852","454852801","22.24","1.77e-7","5.80e-8","-2.28","-","53.48","1e-8","0","bin831.log"
"Jun 04 2015","2457177.999976852","455112001","11.95","8.51e-8","4.34e-8","-2.28","-","56.34","1e-8","0","bin832.log"
